n,fronteraMax,tamClique,tiempo
210,71,2,1214213
210,71,2,615925
210,71,2,610755
210,71,2,675523
210,71,2,614259
210,71,2,612179
210,71,2,614798
210,71,2,701042
210,71,2,616671
210,71,2,613737
210,71,2,615493
210,71,2,620981
210,71,2,637371
210,71,2,644221
210,71,2,647587
210,71,2,660428
210,71,2,632923
210,71,2,660677
213,72,2,651169
213,72,2,667686
213,72,2,666364
213,72,2,625437
213,72,2,752706
213,72,2,758397
213,72,2,710727
213,72,2,759597
213,72,2,711830
213,72,2,708741
213,72,2,739894
213,72,2,633664
213,72,2,703099
213,72,2,709805
213,72,2,708436
213,72,2,756963
213,72,2,757978
213,72,2,787801
213,72,2,638583
213,72,2,648807
216,73,2,732374
216,73,2,722175
216,73,2,794807
216,73,2,775210
216,73,2,803123
216,73,2,684784
216,73,2,637165
216,73,2,769742
216,73,2,766880
216,73,2,810066
216,73,2,828046
216,73,2,835795
216,73,2,827004
216,73,2,647413
216,73,2,668217
216,73,2,1021276
216,73,2,1085026
216,73,2,769655
216,73,2,774121
216,73,2,770955
219,74,2,744575
219,74,2,768394
219,74,2,755513
219,74,2,734312
219,74,2,736063
219,74,2,836364
219,74,2,663132
219,74,2,1233301
219,74,2,1015533
219,74,2,1002294
219,74,2,1001460
219,74,2,1006385
219,74,2,740377
219,74,2,737614
219,74,2,745567
219,74,2,721123
219,74,2,684162
219,74,2,691188
219,74,2,671516
219,74,2,669642
222,75,2,666737
222,75,2,660176
222,75,2,663341
222,75,2,661688
222,75,2,655737
222,75,2,659348
222,75,2,717776
222,75,2,658126
222,75,2,658900
222,75,2,659705
222,75,2,697709
222,75,2,708754
222,75,2,686932
222,75,2,683350
222,75,2,710829
222,75,2,660898
222,75,2,661528
222,75,2,660058
222,75,2,661654
222,75,2,671570
225,76,2,674714
225,76,2,675943
225,76,2,769070
225,76,2,1155890
225,76,2,1214315
225,76,2,645219
225,76,2,697012
225,76,2,695895
225,76,2,697008
225,76,2,684530
225,76,2,693502
225,76,2,679574
225,76,2,713239
225,76,2,677480
225,76,2,678479
225,76,2,677202
225,76,2,1053115
225,76,2,660258
225,76,2,646963
225,76,2,698909
228,77,2,783154
228,77,2,783188
228,77,2,841942
228,77,2,855766
228,77,2,691211
228,77,2,696003
228,77,2,687167
228,77,2,838303
228,77,2,832806
228,77,2,762022
228,77,2,694966
228,77,2,690924
228,77,2,778499
228,77,2,778350
228,77,2,880676
228,77,2,846570
228,77,2,834633
228,77,2,704233
228,77,2,690410
228,77,2,685376
231,78,2,695887
231,78,2,703505
231,78,2,700249
231,78,2,698574
231,78,2,702792
231,78,2,703374
231,78,2,1403428
231,78,2,942579
231,78,2,792843
231,78,2,791519
231,78,2,847650
231,78,2,855516
231,78,2,848170
231,78,2,847530
231,78,2,912217
231,78,2,974500
231,78,2,700317
231,78,2,699309
231,78,2,699120
231,78,2,1127341
234,79,2,1099608
234,79,2,724355
234,79,2,741777
234,79,2,930136
234,79,2,932591
234,79,2,794350
234,79,2,628579
234,79,2,645450
234,79,2,646286
234,79,2,617894
234,79,2,607440
234,79,2,605094
234,79,2,608177
234,79,2,609955
234,79,2,605925
234,79,2,603771
234,79,2,605447
234,79,2,617865
234,79,2,929709
234,79,2,711758
237,80,2,730767
237,80,2,1380299
237,80,2,725600
237,80,2,725858
237,80,2,734964
237,80,2,844746
237,80,2,823422
237,80,2,783863
237,80,2,726807
237,80,2,729310
237,80,2,824387
237,80,2,827235
237,80,2,815580
237,80,2,1118084
237,80,2,1191826
237,80,2,1584154
237,80,2,1028943
237,80,2,949026
237,80,2,877813
237,80,2,911651
240,81,2,895503
240,81,2,894419
240,81,2,738790
240,81,2,735777
240,81,2,739685
240,81,2,1018846
240,81,2,847290
240,81,2,1390639
240,81,2,1398055
240,81,2,738270
240,81,2,762743
240,81,2,885126
240,81,2,838221
240,81,2,839766
240,81,2,837690
240,81,2,885261
240,81,2,784594
240,81,2,739031
240,81,2,764024
240,81,2,833425
243,82,2,855800
243,82,2,822641
243,82,2,759211
243,82,2,757923
243,82,2,848862
243,82,2,870721
243,82,2,831839
243,82,2,753001
243,82,2,750088
243,82,2,847817
243,82,2,849474
243,82,2,850463
243,82,2,787597
243,82,2,776881
243,82,2,854934
243,82,2,851487
243,82,2,854320
243,82,2,889356
243,82,2,853564
243,82,2,856562
246,83,2,867115
246,83,2,880368
